日期,领域,代码,名称,命中条件,现价,当日%,20日涨幅%,量比,RSI,52周低(日期),52周高(日期),连续上榜天数
2026-07-27,防卫,6702.T,富士通 (6702),"上升趋势回踩MA20企稳(最低3,336触及MA20(3,317),收阳3,473收回上方,MA20五日升1.0%)",3473.0,5.92,8.6,1.01,59.6,3016.0(2026-05-01),4668.0(2026-01-15),2,2
2026-07-27,游戏/内容,3659.T,NEXON (3659),"上升趋势回踩MA20企稳(最低2,280触及MA20(2,265),收阳2,416收回上方,MA20五日升1.5%)",2416.0,6.06,13.1,0.99,64.9,2110.0(2026-06-26),4434.0(2026-01-23),2,3
2026-07-27,游戏/内容,9766.T,科乐美KONAMI (9766),"上升趋势回踩MA20企稳(最低18,530触及MA20(18,395),收阳19,525收回上方,MA20五日升1.5%)",19525.0,6.58,13.0,0.89,62.2,16850.0(2026-06-19),26645.0(2025-10-31),3,3
2026-07-27,游戏/内容,4751.T,CyberAgent (4751),"上升趋势回踩MA20企稳(最低1,398触及MA20(1,460),收阳1,468收回上方,MA20五日升2.4%)",1468.0,4.52,13.0,1.34,55.6,1204.0(2026-03-04),1933.0(2025-08-19),1,1
2026-07-27,游戏/内容,7974.T,任天堂 (7974),"上升趋势回踩MA20企稳(最低7,071触及MA20(7,067),收阳7,416收回上方,MA20五日升0.8%)",7416.0,6.41,12.6,1.14,59.3,6544.0(2026-06-26),14795.0(2025-08-18),1,1
2026-07-27,游戏/内容,9684.T,史克威尔艾尼克斯 (9684),"上升趋势回踩MA20企稳(最低2,526触及MA20(2,528),收阳2,636收回上方,MA20五日升1.6%)",2636.0,5.17,12.4,0.56,61.9,2325.0(2026-06-26),3861.666748046875(2025-08-18),2,3
2026-07-27,游戏/内容,3765.T,GungHo (3765),"上升趋势回踩MA20企稳(最低2,330触及MA20(2,335),收阳2,415收回上方,MA20五日升1.6%)",2415.0,3.65,10.3,0.95,63.2,2125.0(2026-06-19),3049.0(2025-08-12),2,3
2026-07-28,防卫,6702.T,富士通 (6702),"MA20(3,336)放量上穿MA60(3,333)中期金叉,量1.9倍确认",3645.0,4.68,11.0,1.9,66.8,3016.0(2026-05-01),4668.0(2026-01-15),3,3
2026-07-28,游戏/内容,4751.T,CyberAgent (4751),"上升趋势回踩MA20企稳(最低1,478触及MA20(1,468),收阳1,510收回上方,MA20五日升2.5%)",1510.0,2.55,12.1,1.39,60.4,1204.0(2026-03-04),1933.0(2025-08-19),2,2
2026-07-29,金融,8593.T,三菱HC Capital (8593),"放量突破60日新高(收1,517>前高1,470,量1.6倍)",1517.0,3.41,15.4,1.64,78.7,1095.5(2025-07-29),1541.5(2026-02-19),1,1
2026-07-29,金融,8306.T,三菱UFJ金融集团 (8306),"上升趋势回踩MA20企稳(最低3,560触及MA20(3,541),收阳3,657收回上方,MA20五日升3.7%)",3657.0,-0.11,14.0,1.0,60.0,2021.0(2025-08-04),3813.0(2026-07-27),1,1
2026-07-29,金融,8309.T,三井住友信托 (8309),"上升趋势回踩MA20企稳(最低6,646触及MA20(6,622),收阳6,842收回上方,MA20五日升3.3%)",6842.0,1.08,13.0,1.03,64.7,3832.0(2025-08-04),6995.0(2026-07-28),1,1
2026-07-29,金融,8604.T,野村控股 (8604),"上升趋势回踩MA20企稳(最低1,545触及MA20(1,551),收阳1,571收回上方,MA20五日升3.0%)",1571.0,0.0,11.1,0.95,57.5,969.0(2025-08-04),1636.0(2026-07-16),1,1
2026-07-29,金融,8316.T,三井住友金融 (8316),"上升趋势回踩MA20企稳(最低6,731触及MA20(6,895),收阳6,898收回上方,MA20五日升2.7%)",6898.0,-0.52,8.7,1.16,53.9,3653.0(2025-08-04),7260.0(2026-07-27),1,2
2026-07-29,金融,8591.T,欧力士ORIX (8591),"上升趋势回踩MA20企稳(最低6,358触及MA20(6,442),收阳6,489收回上方,MA20五日升1.5%)",6489.0,1.39,5.5,1.17,53.3,3322.0(2025-07-29),6680.0(2026-07-28),1,5
2026-07-29,金融,8795.T,T&D控股 (8795),"上升趋势回踩MA20企稳(最低4,954触及MA20(4,982),收阳5,066收回上方,MA20五日升2.0%)",5066.0,0.68,5.4,0.96,57.9,3186.0(2025-11-05),5176.0(2026-07-27),2,5
2026-07-29,防卫,6702.T,富士通 (6702),"放量突破60日新高(收3,832>前高3,701,量1.9倍)",3832.0,3.57,18.0,1.93,72.4,3016.0(2026-05-01),4668.0(2026-01-15),3,4
2026-07-29,电力/电网,9505.T,北陆电力 (9505),"放量突破60日新高(收989>前高966,量1.8倍)",989.2999877929688,3.57,13.8,1.81,70.3,757.0(2025-07-29),1142.0(2026-03-03),1,2
2026-07-29,电力/电网,9504.T,中国电力(日本·广岛) (9504),"上升趋势回踩MA20企稳(最低939触及MA20(931),收阳953收回上方,MA20五日升1.5%)",952.9000244140625,0.53,7.2,1.27,63.1,798.4000244140625(2025-08-01),1145.0(2026-02-19),1,1
2026-07-29,游戏/内容,9697.T,卡普空 (9697),"放量突破60日新高(收4,210>前高3,529,量7.1倍)",4210.0,19.3,39.8,7.05,85.9,2736.0(2026-06-15),4464.0(2025-10-08),2,2
2026-07-29,游戏/内容,6460.T,世嘉飒美 (6460),"放量突破60日新高(收2,915>前高2,750,量1.9倍)",2915.0,6.0,32.0,1.86,82.0,2078.0(2026-06-19),3485.0(2025-08-19),2,3
2026-07-29,游戏/内容,9766.T,科乐美KONAMI (9766),"放量突破60日新高(收22,265>前高21,090,量2.7倍)",22265.0,10.55,26.0,2.67,77.9,16850.0(2026-06-19),26645.0(2025-10-31),3,4
2026-07-29,游戏/内容,7832.T,万代南梦宫 (7832),"放量突破60日新高(收4,723>前高4,522,量1.5倍)",4723.0,4.44,24.8,1.52,82.7,3530.0(2026-06-16),5729.0(2025-08-18),2,2
2026-07-29,游戏/内容,4661.T,东方乐园(东京迪士尼) (4661),"放量突破60日新高(收3,020>前高2,904,量1.6倍)",3020.0,3.99,21.3,1.64,76.5,2103.0(2026-05-25),3715.0(2025-09-16),2,3
2026-07-29,游戏/内容,9684.T,史克威尔艾尼克斯 (9684),"放量突破60日新高(收2,924>前高2,782,量2.7倍)",2923.5,8.24,21.3,2.69,76.7,2325.0(2026-06-26),3861.666748046875(2025-08-18),2,4
2026-07-29,游戏/内容,7974.T,任天堂 (7974),"放量突破60日新高(收7,990>前高7,738,量2.0倍)",7990.0,4.32,17.2,1.99,70.2,6544.0(2026-06-26),14795.0(2025-08-18),2,2
2026-07-29,游戏/内容,6758.T,索尼集团 (6758),"放量突破60日新高(收3,806>前高3,720,量1.5倍)",3806.0,3.93,16.0,1.51,74.0,3043.0(2026-05-08),4776.0(2025-11-13),2,2
2026-07-29,游戏/内容,2432.T,DeNA (2432),"上升趋势回踩MA20企稳(最低2,466触及MA20(2,508),收阳2,536收回上方,MA20五日升0.5%)",2536.5,2.73,3.5,0.82,54.3,2200.5(2025-09-01),2885.0(2025-11-11),1,1
2026-07-30,半导体/AI,6762.T,TDK (6762),RSI超卖回升(29.0→32.1),2802.0,2.04,-24.3,1.01,32.1,1766.0(2025-08-04),4315.0(2026-06-01),1,1
2026-07-30,半导体/AI,8035.T,东京电子 (8035),RSI超卖回升(28.1→32.1),52160.0,4.32,-33.8,1.34,32.1,19870.0(2025-09-03),81260.0(2026-07-01),1,2
2026-07-30,金融,8750.T,第一生命 (8750),"上升趋势回踩MA20企稳(最低1,872触及MA20(1,875),收阳1,898收回上方,MA20五日升2.4%)",1898.0,-1.96,6.0,0.78,56.4,1052.0(2025-11-05),1959.0(2026-07-27),1,3
2026-07-30,金融,8795.T,T&D控股 (8795),"上升趋势回踩MA20企稳(最低4,933触及MA20(4,992),收阳5,008收回上方,MA20五日升1.8%)",5008.0,-1.42,4.0,0.58,54.6,3186.0(2025-11-05),5176.0(2026-07-27),3,6
2026-07-30,防卫,6701.T,NEC日本电气 (6701),"放量突破60日新高(收4,998>前高4,613,量2.5倍)",4998.0,8.35,25.5,2.52,72.9,3606.0(2026-02-24),6194.0(2025-11-25),2,2
2026-07-30,电力/电网,9501.T,东京电力 (9501),"上升趋势回踩MA20企稳(最低498触及MA20(498),收阳526收回上方,MA20五日升3.3%)",525.7999877929688,-1.48,15.5,1.71,57.8,442.79998779296875(2026-07-01),939.4000244140625(2025-11-13),1,1
2026-07-30,电力/电网,9504.T,中国电力(日本·广岛) (9504),"上升趋势回踩MA20企稳(最低927触及MA20(933),收阳942收回上方,MA20五日升1.4%)",942.2999877929688,-1.23,4.9,1.2,57.4,798.4000244140625(2025-08-01),1145.0(2026-02-19),2,2
2026-07-30,电力/电网,9513.T,电源开发J-POWER (9513),"上升趋势回踩MA20企稳(最低3,736触及MA20(3,713),收阳3,809收回上方,MA20五日升1.2%)",3809.0,-1.04,4.8,1.08,54.2,2565.5(2025-07-30),4514.0(2026-04-02),1,1
2026-07-30,游戏/内容,7974.T,任天堂 (7974),"MA20(7,223)放量上穿MA60(7,192)中期金叉,量1.3倍确认",8192.0,2.58,17.4,1.26,73.0,6544.0(2026-06-26),14795.0(2025-08-18),3,3
2026-07-30,商社,8002.T,丸红 (8002),"上升趋势回踩MA20企稳(最低5,109触及MA20(5,095),收阳5,191收回上方,MA20五日升3.2%)",5191.0,-0.27,11.2,0.51,54.1,2970.0(2025-08-04),6328.0(2026-02-12),1,3
2026-07-30,商社,2768.T,双日 (2768),"上升趋势回踩MA20企稳(最低5,279触及MA20(5,257),收阳5,347收回上方,MA20五日升0.8%)",5347.0,0.17,3.6,0.75,53.1,3539.0(2025-07-30),7257.0(2026-03-03),1,2
2026-07-31,半导体/AI,4063.T,信越化学 (4063),RSI超卖回升(29.2→31.2),5832.0,1.32,-17.0,1.81,31.2,4280.0(2025-08-04),7930.0(2026-06-01),1,3
2026-07-31,半导体/AI,6723.T,瑞萨电子 (6723),RSI超卖回升(28.3→35.7),3445.0,7.79,-28.9,1.39,35.7,1656.5(2025-09-05),5284.0(2026-06-23),1,2
2026-07-31,半导体/AI,6506.T,安川电机 (6506),RSI超卖回升(29.7→36.7),4883.0,7.46,-29.7,0.88,36.7,2865.0(2025-09-04),7915.0(2026-06-22),1,1
2026-07-31,半导体/AI,6526.T,索思未来Socionext (6526),RSI超卖回升(29.9→30.9),1912.5,1.0,-30.9,1.46,30.9,1678.5(2026-03-09),3491.0(2025-10-31),1,2
2026-07-31,金融,8750.T,第一生命 (8750),"上升趋势回踩MA20企稳(最低1,892触及MA20(1,880),收阳1,922收回上方,MA20五日升2.1%)",1922.0,1.26,5.3,0.6,58.9,1052.0(2025-11-05),1959.0(2026-07-27),2,4
2026-07-31,金融,8795.T,T&D控股 (8795),"上升趋势回踩MA20企稳(最低5,026触及MA20(5,002),收阳5,093收回上方,MA20五日升1.5%)",5093.0,1.45,3.9,0.65,58.2,3186.0(2025-11-05),5176.0(2026-07-27),3,7
2026-07-31,防卫,6946.T,日本Avionics (6946),"上升趋势回踩MA20企稳(最低4,800触及MA20(5,058),收阳5,340收回上方,MA20五日升0.5%)",5340.0,7.01,4.3,2.31,54.5,4020.0(2025-09-05),9000.0(2026-03-11),1,2
2026-07-31,防卫,7013.T,IHI (7013),"上升趋势回踩MA20企稳(最低2,804触及MA20(2,833),收阳2,842收回上方,MA20五日升0.8%)",2841.5,2.53,1.4,1.14,53.1,2095.71435546875(2025-09-03),4698.0(2026-02-10),1,3
2026-07-31,电力/电网,9507.T,四国电力 (9507),"放量突破60日新高(收1,679>前高1,613,量2.3倍)",1679.0,5.66,14.0,2.27,75.7,1235.0(2025-08-01),1872.5(2026-04-08),1,3
2026-07-31,电力/电网,6501.T,日立制作所 (6501),"MA20(4,858)放量上穿MA60(4,858)中期金叉,量1.3倍确认",5281.0,0.49,13.1,1.3,67.6,3822.0(2025-09-04),6039.0(2026-02-10),1,6
2026-07-31,电力/电网,6841.T,横河电机 (6841),"上升趋势回踩MA20企稳(最低5,580触及MA20(5,650),收阳5,807收回上方,MA20五日升0.5%)",5807.0,3.6,4.0,0.69,56.6,3955.0(2025-08-06),6317.0(2026-02-27),1,4
2026-07-31,电力/电网,9531.T,东京瓦斯 (9531),"上升趋势回踩MA20企稳(最低6,059触及MA20(6,129),收阳6,192收回上方,MA20五日升0.7%)",6192.0,-1.13,3.1,0.74,51.1,4950.0(2025-07-31),7967.0(2026-03-05),1,2
2026-07-31,游戏/内容,4661.T,东方乐园(东京迪士尼) (4661),"放量突破60日新高(收3,151>前高3,030,量2.8倍)",3151.0,7.91,25.8,2.82,74.4,2103.0(2026-05-25),3715.0(2025-09-16),2,4
2026-07-31,游戏/内容,9766.T,科乐美KONAMI (9766),"MA20(19,099)放量上穿MA60(19,037)中期金叉,量1.8倍确认",20560.0,-5.86,13.9,1.76,58.8,16850.0(2026-06-19),26645.0(2025-10-31),3,5
2026-07-31,商社,8002.T,丸红 (8002),"上升趋势回踩MA20企稳(最低5,137触及MA20(5,117),收阳5,237收回上方,MA20五日升2.8%)",5237.0,0.79,9.0,0.73,56.1,2970.0(2025-08-04),6328.0(2026-02-12),2,4
2026-07-31,商社,8053.T,住友商事 (8053),"上升趋势回踩MA20企稳(最低1,540触及MA20(1,587),收阳1,664收回上方,MA20五日升0.9%)",1663.5,4.49,5.0,2.48,59.9,948.25(2025-08-04),1943.75(2026-05-13),1,1
2026-08-03,防卫,7721.T,东京计器 (7721),"上升趋势回踩MA20企稳(最低6,520触及MA20(6,621),收阳6,790收回上方,MA20五日升1.5%)",6790.0,-1.31,4.3,0.48,54.3,4000.0(2025-09-04),9540.0(2026-03-02),1,5
2026-08-03,电力/电网,9507.T,四国电力 (9507),"放量突破60日新高(收1,733>前高1,666,量1.9倍)",1733.0,4.02,16.7,1.9,79.7,1244.5(2025-08-04),1872.5(2026-04-08),2,4
2026-08-03,电力/电网,9501.T,东京电力 (9501),"上升趋势回踩MA20企稳(最低486触及MA20(504),收阳528收回上方,MA20五日升3.4%)",528.2999877929688,1.6,13.6,1.18,58.2,442.79998779296875(2026-07-01),939.4000244140625(2025-11-13),2,2
2026-08-03,电力/电网,9506.T,东北电力(日本) (9506),"上升趋势回踩MA20企稳(最低1,140触及MA20(1,135),收阳1,194收回上方,MA20五日升2.7%)",1193.5,1.1,11.6,1.43,71.8,972.2000122070312(2026-06-02),1323.0(2026-02-19),1,1
2026-08-03,电力/电网,9508.T,九州电力 (9508),"上升趋势回踩MA20企稳(最低1,782触及MA20(1,772),收阳1,852收回上方,MA20五日升2.3%)",1851.5,4.08,8.7,1.33,64.5,1320.5(2025-08-04),2017.5(2026-02-27),1,1
2026-08-03,电力/电网,9503.T,关西电力 (9503),"上升趋势回踩MA20企稳(最低2,348触及MA20(2,352),收阳2,462收回上方,MA20五日升1.7%)",2462.0,0.88,8.2,1.32,66.2,1848.0(2025-08-04),2826.0(2026-02-27),1,1
2026-08-03,电力/电网,9509.T,北海道电力 (9509),"上升趋势回踩MA20企稳(最低1,003触及MA20(1,004),收阳1,041收回上方,MA20五日升2.3%)",1041.0,1.46,7.3,1.17,64.6,887.0(2026-06-02),1295.0(2025-11-27),1,1
2026-08-03,电力/电网,6504.T,富士电机 (6504),"MA5(13,119)放量上穿MA20(12,958)短线金叉,量1.6倍确认",14150.0,-0.95,4.5,1.55,58.5,8395.0(2025-08-04),17800.0(2026-05-26),1,1
2026-08-03,电力/电网,9513.T,电源开发J-POWER (9513),"上升趋势回踩MA20企稳(最低3,627触及MA20(3,726),收阳3,819收回上方,MA20五日升1.0%)",3819.0,0.5,4.4,1.38,55.2,2600.5(2025-08-04),4514.0(2026-04-02),2,2
2026-08-03,电力/电网,9531.T,东京瓦斯 (9531),"上升趋势回踩MA20企稳(最低6,007触及MA20(6,140),收阳6,213收回上方,MA20五日升0.7%)",6213.0,-0.1,2.9,0.82,52.5,5000.0(2025-10-02),7967.0(2026-03-05),2,3
2026-08-03,电力/电网,6841.T,横河电机 (6841),"上升趋势回踩MA20企稳(最低5,570触及MA20(5,645),收阳5,739收回上方,MA20五日升0.0%)",5739.0,-0.74,-1.3,0.7,54.4,3955.0(2025-08-06),6317.0(2026-02-27),2,5
2026-08-03,游戏/内容,3765.T,GungHo (3765),"上升趋势回踩MA20企稳(最低2,344触及MA20(2,382),收阳2,424收回上方,MA20五日升2.0%)",2424.0,0.08,2.4,0.91,57.1,2125.0(2026-06-19),3049.0(2025-08-12),1,4
2026-08-03,商社,8001.T,伊藤忠商事 (8001),"上升趋势回踩MA20企稳(最低1,940触及MA20(1,944),收阳1,986收回上方,MA20五日升1.9%)",1986.0,-1.39,5.2,0.92,58.4,1521.0(2025-08-04),2286.5(2026-02-27),1,3
2026-08-03,商社,8053.T,住友商事 (8053),"上升趋势回踩MA20企稳(最低1,604触及MA20(1,591),收阳1,656收回上方,MA20五日升1.0%)",1655.5,-0.87,5.1,1.1,58.1,948.25(2025-08-04),1943.75(2026-05-13),2,2
2026-08-03,商社,8002.T,丸红 (8002),"上升趋势回踩MA20企稳(最低4,985触及MA20(5,123),收阳5,131收回上方,MA20五日升2.2%)",5131.0,-1.35,3.4,2.36,50.9,2970.0(2025-08-04),6328.0(2026-02-12),3,5
2026-08-04,防卫,7011.T,三菱重工 (7011),"上升趋势回踩MA20企稳(最低3,712触及MA20(3,837),收阳4,094收回上方,MA20五日升0.1%)",4094.0,7.77,-0.4,2.81,62.5,3404.0(2026-06-11),5208.0(2026-03-02),1,2
2026-08-04,商社,8058.T,三菱商事 (8058),"上升趋势回踩MA20企稳(最低4,596触及MA20(4,659),收阳4,727收回上方,MA20五日升2.0%)",4727.0,-1.25,4.9,0.8,52.0,2965.0(2025-08-05),6012.0(2026-05-15),1,1
2026-08-05,金融,8630.T,SOMPO损保 (8630),"上升趋势回踩MA20企稳(最低6,852触及MA20(6,876),收阳6,959收回上方,MA20五日升1.6%)",6959.0,2.17,4.8,0.36,56.0,4414.0(2025-08-05),7413.0(2026-07-29),1,2
2026-08-05,金融,8697.T,日本交易所JPX (8697),"上升趋势回踩MA20企稳(最低2,233触及MA20(2,213),收阳2,284收回上方,MA20五日升0.6%)",2283.5,4.08,4.6,0.56,57.7,1495.0(2025-08-06),2356.0(2026-07-29),1,2
2026-08-05,金融,8411.T,瑞穗金融 (8411),"上升趋势回踩MA20企稳(最低8,137触及MA20(8,327),收阳8,468收回上方,MA20五日升0.2%)",8468.0,4.14,2.9,0.85,56.1,4301.0(2025-08-05),8816.0(2026-07-23),1,2
2026-08-05,金融,8750.T,第一生命 (8750),"上升趋势回踩MA20企稳(最低1,880触及MA20(1,885),收阳1,914收回上方,MA20五日升0.8%)",1913.5,1.73,2.9,0.5,57.1,1052.0(2025-11-05),1959.0(2026-07-27),3,5
2026-08-05,金融,8604.T,野村控股 (8604),"上升趋势回踩MA20企稳(最低1,532触及MA20(1,560),收阳1,562收回上方,MA20五日升0.6%)",1562.5,3.14,1.8,0.53,55.2,981.0(2025-08-05),1636.0(2026-07-16),1,2
2026-08-05,金融,8591.T,欧力士ORIX (8591),"上升趋势回踩MA20企稳(最低6,384触及MA20(6,458),收阳6,528收回上方,MA20五日升0.2%)",6528.0,3.16,1.7,0.69,54.6,3406.0(2025-08-05),6680.0(2026-07-28),1,6
2026-08-05,金融,8795.T,T&D控股 (8795),"上升趋势回踩MA20企稳(最低4,973触及MA20(5,002),收阳5,025收回上方,MA20五日升0.4%)",5025.0,1.13,1.5,0.55,54.5,3186.0(2025-11-05),5176.0(2026-07-27),3,8
2026-08-05,金融,8354.T,福冈金融 (8354),"上升趋势回踩MA20企稳(最低7,338触及MA20(7,457),收阳7,470收回上方,MA20五日升0.7%)",7470.0,1.16,1.0,0.79,54.7,4079.0(2025-08-05),7843.0(2026-07-27),1,2
2026-08-05,防卫,7011.T,三菱重工 (7011),"MA5(3,878)放量上穿MA20(3,836)短线金叉,量1.4倍确认",3999.0,-2.25,-0.2,1.37,57.3,3404.0(2026-06-11),5208.0(2026-03-02),2,3
2026-08-05,游戏/内容,6758.T,索尼集团 (6758),"上升趋势回踩MA20企稳(最低3,515触及MA20(3,517),收阳3,565收回上方,MA20五日升2.0%)",3565.0,0.73,1.8,0.65,53.6,3043.0(2026-05-08),4776.0(2025-11-13),1,3
2026-08-05,商社,2768.T,双日 (2768),"上升趋势回踩MA20企稳(最低5,217触及MA20(5,266),收阳5,379收回上方,MA20五日升0.4%)",5379.0,2.81,2.7,0.61,54.3,3612.0(2025-08-05),7257.0(2026-03-03),2,2
2026-08-06,半导体/AI,4062.T,揖斐电IBIDEN (4062),"MA5(17,554)放量上穿MA20(17,324)短线金叉,量1.4倍确认",18925.0,-6.91,-0.9,1.45,52.1,3216.0(2025-08-14),27480.0(2026-07-01),1,1
2026-08-06,金融,8725.T,三井住友海上 (8725),"上升趋势回踩MA20企稳(最低4,771触及MA20(4,751),收阳4,844收回上方,MA20五日升1.8%)",4844.0,1.36,7.2,0.46,57.6,3108.0(2025-11-05),5073.0(2026-07-28),1,3
2026-08-06,金融,8630.T,SOMPO损保 (8630),"上升趋势回踩MA20企稳(最低6,916触及MA20(6,891),收阳7,007收回上方,MA20五日升1.1%)",7007.0,0.65,4.4,0.51,57.4,4436.0(2025-10-02),7413.0(2026-07-29),2,3
2026-08-06,金融,7167.T,Mebuki金融 (7167),"MA5(1,524)放量上穿MA20(1,515)短线金叉,量1.2倍确认",1620.0,6.44,3.5,1.22,66.5,800.2999877929688(2025-08-06),1636.5(2026-08-06),1,2
2026-08-06,金融,8411.T,瑞穗金融 (8411),"上升趋势回踩MA20企稳(最低8,417触及MA20(8,340),收阳8,513收回上方,MA20五日升0.4%)",8513.0,0.51,3.2,0.76,56.9,4422.0(2025-08-06),8816.0(2026-07-23),2,3
2026-08-06,金融,8601.T,大和证券 (8601),"上升趋势回踩MA20企稳(最低1,790触及MA20(1,820),收阳1,826收回上方,MA20五日升1.2%)",1826.5,0.86,2.8,0.5,57.4,1063.5(2025-08-06),1886.5(2026-07-16),1,1
2026-08-06,金融,8354.T,福冈金融 (8354),"上升趋势回踩MA20企稳(最低7,474触及MA20(7,468),收阳7,680收回上方,MA20五日升0.6%)",7680.0,2.33,2.7,0.95,60.4,4124.0(2025-08-06),7843.0(2026-07-27),2,3
2026-08-06,金融,8309.T,三井住友信托 (8309),"上升趋势回踩MA20企稳(最低1,646触及MA20(1,672),收阳1,686收回上方,MA20五日升0.6%)",1685.5,1.48,2.5,0.52,58.3,978.0(2025-08-06),1748.75(2026-07-28),1,2
2026-08-06,金融,8750.T,第一生命 (8750),"上升趋势回踩MA20企稳(最低1,892触及MA20(1,888),收阳1,910收回上方,MA20五日升0.7%)",1910.0,-0.18,2.5,0.46,56.5,1052.0(2025-11-05),1959.0(2026-07-27),3,6
2026-08-06,金融,8604.T,野村控股 (8604),"上升趋势回踩MA20企稳(最低1,551触及MA20(1,561),收阳1,575收回上方,MA20五日升0.6%)",1575.0,1.06,2.1,0.49,56.6,994.5999755859375(2025-08-06),1636.0(2026-07-16),2,3
2026-08-06,电力/电网,5801.T,古河电工 (5801),"MA5(3,533)放量上穿MA20(3,411)短线金叉,量3.7倍确认",3833.0,-2.19,8.2,3.69,53.7,808.5999755859375(2025-08-08),6241.0(2026-05-27),1,1
2026-08-06,电力/电网,9503.T,关西电力 (9503),"上升趋势回踩MA20企稳(最低2,347触及MA20(2,364),收阳2,384收回上方,MA20五日升1.2%)",2383.5,1.79,4.0,0.47,52.4,1916.0(2025-08-06),2826.0(2026-02-27),2,2
2026-08-06,电力/电网,9508.T,九州电力 (9508),"上升趋势回踩MA20企稳(最低1,788触及MA20(1,782),收阳1,802收回上方,MA20五日升1.4%)",1802.5,0.56,3.0,0.43,55.9,1354.0(2025-08-06),2017.5(2026-02-27),2,2
2026-08-06,游戏/内容,7832.T,万代南梦宫 (7832),"放量突破60日新高(收4,906>前高4,747,量2.4倍)；上升趋势回踩MA20企稳(最低4,364触及MA20(4,324),收阳4,906收回上方,MA20五日升3.6%)",4906.0,11.32,21.0,2.41,73.2,3530.0(2026-06-16),5729.0(2025-08-18),1,3
2026-08-06,游戏/内容,9602.T,东宝(日本影业) (9602),"上升趋势回踩MA20企稳(最低1,430触及MA20(1,441),收阳1,466收回上方,MA20五日升2.6%)",1466.5,2.73,7.6,0.48,54.6,1191.0(2026-05-27),2059.0(2025-08-19),1,4
2026-08-06,游戏/内容,4816.T,东映动画 (4816),"上升趋势回踩MA20企稳(最低2,740触及MA20(2,787),收阳2,799收回上方,MA20五日升2.3%)",2799.0,3.09,5.7,0.56,54.5,2239.0(2026-02-25),3620.0(2025-08-06),1,2
2026-08-06,游戏/内容,3659.T,NEXON (3659),"上升趋势回踩MA20企稳(最低2,318触及MA20(2,353),收阳2,394收回上方,MA20五日升1.2%)",2394.0,2.59,4.3,0.36,53.3,2110.0(2026-06-26),4434.0(2026-01-23),1,4
2026-08-06,商社,8058.T,三菱商事 (8058),"上升趋势回踩MA20企稳(最低4,631触及MA20(4,680),收阳4,740收回上方,MA20五日升1.5%)",4740.0,2.13,6.2,0.48,52.7,3006.0(2025-08-06),6012.0(2026-05-15),2,2
2026-08-07,金融,8593.T,三菱HC Capital (8593),"上升趋势回踩MA20企稳(最低1,425触及MA20(1,433),收阳1,450收回上方,MA20五日升1.0%)",1450.0,1.58,5.7,0.74,57.4,1147.5(2025-08-07),1541.5(2026-02-19),1,2
2026-08-07,金融,8309.T,三井住友信托 (8309),"上升趋势回踩MA20企稳(最低1,672触及MA20(1,674),收阳1,688收回上方,MA20五日升0.4%)",1687.5,0.51,2.6,0.53,58.6,990.75(2025-08-07),1748.75(2026-07-28),2,3
2026-08-07,金融,8795.T,T&D控股 (8795),"上升趋势回踩MA20企稳(最低4,924触及MA20(5,007),收阳5,011收回上方,MA20五日升0.1%)",5011.0,0.99,1.3,0.9,53.4,3186.0(2025-11-05),5176.0(2026-07-27),2,9
2026-08-07,金融,8766.T,东京海上 (8766),"上升趋势回踩MA20企稳(最低7,830触及MA20(7,902),收阳7,936收回上方,MA20五日升0.3%)",7936.0,1.52,0.8,0.56,54.1,5300.0(2025-11-21),8468.0(2026-07-29),1,1
2026-08-07,电力/电网,5803.T,藤仓Fujikura (5803),"MA5(4,756)放量上穿MA20(4,595)短线金叉,量2.9倍确认",5193.0,12.99,5.2,2.89,56.0,1725.0(2025-08-07),7933.0(2026-05-14),1,1
2026-08-07,电力/电网,9509.T,北海道电力 (9509),"上升趋势回踩MA20企稳(最低1,018触及MA20(1,012),收阳1,024收回上方,MA20五日升1.2%)",1024.0,0.34,5.0,0.61,57.7,887.0(2026-06-02),1295.0(2025-11-27),2,2
2026-08-07,游戏/内容,7832.T,万代南梦宫 (7832),"放量突破60日新高(收5,371>前高4,885,量2.6倍)",5371.0,9.95,32.8,2.62,80.0,3530.0(2026-06-16),5729.0(2025-08-18),2,4
2026-08-07,游戏/内容,7867.T,多美Takara Tomy (7867),"上升趋势回踩MA20企稳(最低3,424触及MA20(3,526),收阳3,598收回上方,MA20五日升2.0%)",3598.0,3.9,9.5,0.78,57.2,2496.0(2026-05-01),3760.0(2026-07-30),1,4
2026-08-07,游戏/内容,4816.T,东映动画 (4816),"上升趋势回踩MA20企稳(最低2,762触及MA20(2,797),收阳2,897收回上方,MA20五日升2.0%)",2897.0,3.8,8.3,0.8,59.7,2239.0(2026-02-25),3560.0(2025-08-08),2,3
2026-08-07,游戏/内容,3659.T,NEXON (3659),"上升趋势回踩MA20企稳(最低2,361触及MA20(2,360),收阳2,421收回上方,MA20五日升0.9%)",2421.0,1.64,6.7,0.38,55.2,2110.0(2026-06-26),4434.0(2026-01-23),2,5
2026-08-07,商社,8031.T,三井物产 (8031),"上升趋势回踩MA20企稳(最低4,833触及MA20(4,822),收阳4,913收回上方,MA20五日升0.9%)",4913.0,3.15,6.5,0.75,55.0,3112.0(2025-08-07),6675.0(2026-04-08),1,1
